BL_installed,Factor_V2G,Grid_Store_Max,Wind_Installed,Solar_Installed,CR,Cap,V2G_Connect_Cost,Power_Capacity
35000.0,0.3,20000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.3,20000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.3,20000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.3,20000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.3,20000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.3,20000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.3,20000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.3,20000.0,9.375,40000.0,0.0187,0.8,2000,416341826.14000005
35000.0,0.3,20000.0,9.375,40000.0,0.0259,0.8,2000,416341826.14000005
35000.0,0.3,20000.0,9.375,40000.0,0.0331,0.8,2000,416341826.14000005
35000.0,0.3,20000.0,9.375,40000.0,0.0403,0.8,2000,416341826.14000005
35000.0,0.3,20000.0,9.375,40000.0,0.0475,0.8,2000,416341826.14000005
35000.0,0.3,20000.0,12.5,20000.0,0.0187,0.8,2000,392087444.74
35000.0,0.3,20000.0,12.5,20000.0,0.0259,0.8,2000,392087444.74
35000.0,0.3,20000.0,12.5,20000.0,0.0331,0.8,2000,392087444.74
35000.0,0.3,20000.0,12.5,20000.0,0.0403,0.8,2000,392087444.74
35000.0,0.3,20000.0,12.5,20000.0,0.0475,0.8,2000,392087444.74
35000.0,0.3,20000.0,12.5,30000.0,0.0187,0.8,2000,414173881.63
35000.0,0.3,20000.0,12.5,30000.0,0.0259,0.8,2000,414173881.63
35000.0,0.3,20000.0,12.5,30000.0,0.0331,0.8,2000,414173881.63
35000.0,0.3,20000.0,12.5,30000.0,0.0403,0.8,2000,414173881.63
35000.0,0.3,20000.0,12.5,30000.0,0.0475,0.8,2000,414173881.63
35000.0,0.3,25000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.3,25000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.3,25000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.3,25000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.3,25000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.3,25000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.3,25000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.3,25000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.3,25000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.3,25000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.3,25000.0,6.25,40000.0,0.0187,0.8,2000,396423333.76000005
35000.0,0.3,25000.0,6.25,40000.0,0.0259,0.8,2000,396423333.76000005
35000.0,0.3,25000.0,6.25,40000.0,0.0331,0.8,2000,396423333.76000005
35000.0,0.3,25000.0,6.25,40000.0,0.0403,0.8,2000,396423333.76000005
35000.0,0.3,25000.0,6.25,40000.0,0.0475,0.8,2000,396423333.76000005
35000.0,0.3,25000.0,6.25,50000.0,0.0187,0.8,2000,418509770.65000004
35000.0,0.3,25000.0,6.25,50000.0,0.0259,0.8,2000,418509770.65000004
35000.0,0.3,25000.0,6.25,50000.0,0.0331,0.8,2000,418509770.65000004
35000.0,0.3,25000.0,6.25,50000.0,0.0403,0.8,2000,418509770.65000004
35000.0,0.3,25000.0,6.25,50000.0,0.0475,0.8,2000,418509770.65000004
35000.0,0.3,25000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.3,25000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.3,25000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.3,25000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.3,25000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.3,25000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.3,25000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.3,25000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.3,25000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.3,25000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.3,25000.0,12.5,20000.0,0.0187,0.8,2000,392087444.74
35000.0,0.3,25000.0,12.5,20000.0,0.0259,0.8,2000,392087444.74
35000.0,0.3,25000.0,12.5,20000.0,0.0331,0.8,2000,392087444.74
35000.0,0.3,25000.0,12.5,20000.0,0.0403,0.8,2000,392087444.74
35000.0,0.3,25000.0,12.5,20000.0,0.0475,0.8,2000,392087444.74
35000.0,0.3,30000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.3,30000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.3,30000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.3,30000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.3,30000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.3,30000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.3,30000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.3,30000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.3,30000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.3,30000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.3,30000.0,6.25,40000.0,0.0187,0.8,2000,396423333.76000005
35000.0,0.3,30000.0,6.25,40000.0,0.0259,0.8,2000,396423333.76000005
35000.0,0.3,30000.0,6.25,40000.0,0.0331,0.8,2000,396423333.76000005
35000.0,0.3,30000.0,6.25,40000.0,0.0403,0.8,2000,396423333.76000005
35000.0,0.3,30000.0,6.25,40000.0,0.0475,0.8,2000,396423333.76000005
35000.0,0.3,30000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.3,30000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.3,30000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.3,30000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.3,30000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.3,30000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.3,30000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.3,30000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.3,30000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.3,30000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.3,30000.0,12.5,20000.0,0.0187,0.8,2000,392087444.74
35000.0,0.3,30000.0,12.5,20000.0,0.0259,0.8,2000,392087444.74
35000.0,0.3,30000.0,12.5,20000.0,0.0331,0.8,2000,392087444.74
35000.0,0.3,30000.0,12.5,20000.0,0.0403,0.8,2000,392087444.74
35000.0,0.3,30000.0,12.5,20000.0,0.0475,0.8,2000,392087444.74
35000.0,0.5,10000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.5,10000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.5,10000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.5,10000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.5,10000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.5,10000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.5,10000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.5,10000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.5,10000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.5,10000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.5,10000.0,6.25,40000.0,0.0187,0.8,2000,396423333.76000005
35000.0,0.5,10000.0,6.25,40000.0,0.0259,0.8,2000,396423333.76000005
35000.0,0.5,10000.0,6.25,40000.0,0.0331,0.8,2000,396423333.76000005
35000.0,0.5,10000.0,6.25,40000.0,0.0403,0.8,2000,396423333.76000005
35000.0,0.5,10000.0,6.25,40000.0,0.0475,0.8,2000,396423333.76000005
35000.0,0.5,10000.0,6.25,50000.0,0.0187,0.8,2000,418509770.65000004
35000.0,0.5,10000.0,6.25,50000.0,0.0259,0.8,2000,418509770.65000004
35000.0,0.5,10000.0,6.25,50000.0,0.0331,0.8,2000,418509770.65000004
35000.0,0.5,10000.0,6.25,50000.0,0.0403,0.8,2000,418509770.65000004
35000.0,0.5,10000.0,6.25,50000.0,0.0475,0.8,2000,418509770.65000004
35000.0,0.5,10000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.5,10000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.5,10000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.5,10000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.5,10000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.5,10000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.5,10000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.5,10000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.5,10000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.5,10000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.5,10000.0,9.375,40000.0,0.0187,0.8,2000,416341826.14000005
35000.0,0.5,10000.0,9.375,40000.0,0.0259,0.8,2000,416341826.14000005
35000.0,0.5,10000.0,9.375,40000.0,0.0331,0.8,2000,416341826.14000005
35000.0,0.5,10000.0,9.375,40000.0,0.0403,0.8,2000,416341826.14000005
35000.0,0.5,10000.0,9.375,40000.0,0.0475,0.8,2000,416341826.14000005
35000.0,0.5,10000.0,12.5,20000.0,0.0187,0.8,2000,392087444.74
35000.0,0.5,10000.0,12.5,20000.0,0.0259,0.8,2000,392087444.74
35000.0,0.5,10000.0,12.5,20000.0,0.0331,0.8,2000,392087444.74
35000.0,0.5,10000.0,12.5,20000.0,0.0403,0.8,2000,392087444.74
35000.0,0.5,10000.0,12.5,20000.0,0.0475,0.8,2000,392087444.74
35000.0,0.5,10000.0,12.5,30000.0,0.0187,0.8,2000,414173881.63
35000.0,0.5,10000.0,12.5,30000.0,0.0259,0.8,2000,414173881.63
35000.0,0.5,10000.0,12.5,30000.0,0.0331,0.8,2000,414173881.63
35000.0,0.5,10000.0,12.5,30000.0,0.0403,0.8,2000,414173881.63
35000.0,0.5,10000.0,12.5,30000.0,0.0475,0.8,2000,414173881.63
35000.0,0.5,10000.0,15.625,20000.0,0.0187,0.8,2000,412005937.12
35000.0,0.5,10000.0,15.625,20000.0,0.0259,0.8,2000,412005937.12
35000.0,0.5,10000.0,15.625,20000.0,0.0331,0.8,2000,412005937.12
35000.0,0.5,10000.0,15.625,20000.0,0.0403,0.8,2000,412005937.12
35000.0,0.5,10000.0,15.625,20000.0,0.0475,0.8,2000,412005937.12
35000.0,0.5,15000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.5,15000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.5,15000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.5,15000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.5,15000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.5,15000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.5,15000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.5,15000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.5,15000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.5,15000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.5,15000.0,6.25,40000.0,0.0187,0.8,2000,396423333.76000005
35000.0,0.5,15000.0,6.25,40000.0,0.0259,0.8,2000,396423333.76000005
35000.0,0.5,15000.0,6.25,40000.0,0.0331,0.8,2000,396423333.76000005
35000.0,0.5,15000.0,6.25,40000.0,0.0403,0.8,2000,396423333.76000005
35000.0,0.5,15000.0,6.25,40000.0,0.0475,0.8,2000,396423333.76000005
35000.0,0.5,15000.0,6.25,50000.0,0.0187,0.8,2000,418509770.65000004
35000.0,0.5,15000.0,6.25,50000.0,0.0259,0.8,2000,418509770.65000004
35000.0,0.5,15000.0,6.25,50000.0,0.0331,0.8,2000,418509770.65000004
35000.0,0.5,15000.0,6.25,50000.0,0.0403,0.8,2000,418509770.65000004
35000.0,0.5,15000.0,6.25,50000.0,0.0475,0.8,2000,418509770.65000004
35000.0,0.5,15000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.5,15000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.5,15000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.5,15000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.5,15000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.5,15000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.5,15000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.5,15000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.5,15000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.5,15000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.5,15000.0,9.375,40000.0,0.0187,0.8,2000,416341826.14000005
35000.0,0.5,15000.0,9.375,40000.0,0.0259,0.8,2000,416341826.14000005
35000.0,0.5,15000.0,9.375,40000.0,0.0331,0.8,2000,416341826.14000005
35000.0,0.5,15000.0,9.375,40000.0,0.0403,0.8,2000,416341826.14000005
35000.0,0.5,15000.0,9.375,40000.0,0.0475,0.8,2000,416341826.14000005
35000.0,0.5,15000.0,12.5,20000.0,0.0187,0.8,2000,392087444.74
35000.0,0.5,15000.0,12.5,20000.0,0.0259,0.8,2000,392087444.74
35000.0,0.5,15000.0,12.5,20000.0,0.0331,0.8,2000,392087444.74
35000.0,0.5,15000.0,12.5,20000.0,0.0403,0.8,2000,392087444.74
35000.0,0.5,15000.0,12.5,20000.0,0.0475,0.8,2000,392087444.74
35000.0,0.5,15000.0,12.5,30000.0,0.0187,0.8,2000,414173881.63
35000.0,0.5,15000.0,12.5,30000.0,0.0259,0.8,2000,414173881.63
35000.0,0.5,15000.0,12.5,30000.0,0.0331,0.8,2000,414173881.63
35000.0,0.5,15000.0,12.5,30000.0,0.0403,0.8,2000,414173881.63
35000.0,0.5,15000.0,12.5,30000.0,0.0475,0.8,2000,414173881.63
35000.0,0.5,20000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.5,20000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.5,20000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.5,20000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.5,20000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.5,20000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.5,20000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.5,20000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.5,20000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.5,20000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.5,20000.0,6.25,40000.0,0.0187,0.8,2000,396423333.76000005
35000.0,0.5,20000.0,6.25,40000.0,0.0259,0.8,2000,396423333.76000005
35000.0,0.5,20000.0,6.25,40000.0,0.0331,0.8,2000,396423333.76000005
35000.0,0.5,20000.0,6.25,40000.0,0.0403,0.8,2000,396423333.76000005
35000.0,0.5,20000.0,6.25,40000.0,0.0475,0.8,2000,396423333.76000005
35000.0,0.5,20000.0,6.25,50000.0,0.0187,0.8,2000,418509770.65000004
35000.0,0.5,20000.0,6.25,50000.0,0.0259,0.8,2000,418509770.65000004
35000.0,0.5,20000.0,6.25,50000.0,0.0331,0.8,2000,418509770.65000004
35000.0,0.5,20000.0,6.25,50000.0,0.0403,0.8,2000,418509770.65000004
35000.0,0.5,20000.0,6.25,50000.0,0.0475,0.8,2000,418509770.65000004
35000.0,0.5,20000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.5,20000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.5,20000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.5,20000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.5,20000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.5,20000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.5,20000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.5,20000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.5,20000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.5,20000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.5,20000.0,12.5,20000.0,0.0187,0.8,2000,392087444.74
35000.0,0.5,20000.0,12.5,20000.0,0.0259,0.8,2000,392087444.74
35000.0,0.5,20000.0,12.5,20000.0,0.0331,0.8,2000,392087444.74
35000.0,0.5,20000.0,12.5,20000.0,0.0403,0.8,2000,392087444.74
35000.0,0.5,20000.0,12.5,20000.0,0.0475,0.8,2000,392087444.74
35000.0,0.5,25000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.5,25000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.5,25000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.5,25000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.5,25000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.5,25000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.5,25000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.5,25000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.5,25000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.5,25000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.5,25000.0,6.25,40000.0,0.0187,0.8,2000,396423333.76000005
35000.0,0.5,25000.0,6.25,40000.0,0.0259,0.8,2000,396423333.76000005
35000.0,0.5,25000.0,6.25,40000.0,0.0331,0.8,2000,396423333.76000005
35000.0,0.5,25000.0,6.25,40000.0,0.0403,0.8,2000,396423333.76000005
35000.0,0.5,25000.0,6.25,40000.0,0.0475,0.8,2000,396423333.76000005
35000.0,0.5,25000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.5,25000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.5,25000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.5,25000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.5,25000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.5,25000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.5,25000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.5,25000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.5,25000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.5,25000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.5,30000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.5,30000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.5,30000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.5,30000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.5,30000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.5,30000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.5,30000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.5,30000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.5,30000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.5,30000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.5,30000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.5,30000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.5,30000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.5,30000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.5,30000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.7,10000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.7,10000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.7,10000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.7,10000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.7,10000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.7,10000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.7,10000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.7,10000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.7,10000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.7,10000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.7,10000.0,6.25,40000.0,0.0187,0.8,2000,396423333.76000005
35000.0,0.7,10000.0,6.25,40000.0,0.0259,0.8,2000,396423333.76000005
35000.0,0.7,10000.0,6.25,40000.0,0.0331,0.8,2000,396423333.76000005
35000.0,0.7,10000.0,6.25,40000.0,0.0403,0.8,2000,396423333.76000005
35000.0,0.7,10000.0,6.25,40000.0,0.0475,0.8,2000,396423333.76000005
35000.0,0.7,10000.0,6.25,50000.0,0.0187,0.8,2000,418509770.65000004
35000.0,0.7,10000.0,6.25,50000.0,0.0259,0.8,2000,418509770.65000004
35000.0,0.7,10000.0,6.25,50000.0,0.0331,0.8,2000,418509770.65000004
35000.0,0.7,10000.0,6.25,50000.0,0.0403,0.8,2000,418509770.65000004
35000.0,0.7,10000.0,6.25,50000.0,0.0475,0.8,2000,418509770.65000004
35000.0,0.7,10000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.7,10000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.7,10000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.7,10000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.7,10000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.7,10000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.7,10000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.7,10000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.7,10000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.7,10000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.7,10000.0,9.375,40000.0,0.0187,0.8,2000,416341826.14000005
35000.0,0.7,10000.0,9.375,40000.0,0.0259,0.8,2000,416341826.14000005
35000.0,0.7,10000.0,9.375,40000.0,0.0331,0.8,2000,416341826.14000005
35000.0,0.7,10000.0,9.375,40000.0,0.0403,0.8,2000,416341826.14000005
35000.0,0.7,10000.0,9.375,40000.0,0.0475,0.8,2000,416341826.14000005
35000.0,0.7,10000.0,12.5,20000.0,0.0187,0.8,2000,392087444.74
35000.0,0.7,10000.0,12.5,20000.0,0.0259,0.8,2000,392087444.74
35000.0,0.7,10000.0,12.5,20000.0,0.0331,0.8,2000,392087444.74
35000.0,0.7,10000.0,12.5,20000.0,0.0403,0.8,2000,392087444.74
35000.0,0.7,10000.0,12.5,20000.0,0.0475,0.8,2000,392087444.74
35000.0,0.7,15000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.7,15000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.7,15000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.7,15000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.7,15000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.7,15000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.7,15000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.7,15000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
35000.0,0.7,15000.0,6.25,30000.0,0.0403,0.8,2000,374336896.87
35000.0,0.7,15000.0,6.25,30000.0,0.0475,0.8,2000,374336896.87
35000.0,0.7,15000.0,6.25,40000.0,0.0187,0.8,2000,396423333.76000005
35000.0,0.7,15000.0,6.25,40000.0,0.0259,0.8,2000,396423333.76000005
35000.0,0.7,15000.0,6.25,40000.0,0.0331,0.8,2000,396423333.76000005
35000.0,0.7,15000.0,6.25,40000.0,0.0403,0.8,2000,396423333.76000005
35000.0,0.7,15000.0,6.25,40000.0,0.0475,0.8,2000,396423333.76000005
35000.0,0.7,15000.0,9.375,20000.0,0.0187,0.8,2000,372168952.36
35000.0,0.7,15000.0,9.375,20000.0,0.0259,0.8,2000,372168952.36
35000.0,0.7,15000.0,9.375,20000.0,0.0331,0.8,2000,372168952.36
35000.0,0.7,15000.0,9.375,20000.0,0.0403,0.8,2000,372168952.36
35000.0,0.7,15000.0,9.375,20000.0,0.0475,0.8,2000,372168952.36
35000.0,0.7,15000.0,9.375,30000.0,0.0187,0.8,2000,394255389.25
35000.0,0.7,15000.0,9.375,30000.0,0.0259,0.8,2000,394255389.25
35000.0,0.7,15000.0,9.375,30000.0,0.0331,0.8,2000,394255389.25
35000.0,0.7,15000.0,9.375,30000.0,0.0403,0.8,2000,394255389.25
35000.0,0.7,15000.0,9.375,30000.0,0.0475,0.8,2000,394255389.25
35000.0,0.7,15000.0,12.5,20000.0,0.0187,0.8,2000,392087444.74
35000.0,0.7,15000.0,12.5,20000.0,0.0259,0.8,2000,392087444.74
35000.0,0.7,15000.0,12.5,20000.0,0.0331,0.8,2000,392087444.74
35000.0,0.7,15000.0,12.5,20000.0,0.0403,0.8,2000,392087444.74
35000.0,0.7,15000.0,12.5,20000.0,0.0475,0.8,2000,392087444.74
35000.0,0.7,20000.0,6.25,20000.0,0.0187,0.8,2000,352250459.98
35000.0,0.7,20000.0,6.25,20000.0,0.0259,0.8,2000,352250459.98
35000.0,0.7,20000.0,6.25,20000.0,0.0331,0.8,2000,352250459.98
35000.0,0.7,20000.0,6.25,20000.0,0.0403,0.8,2000,352250459.98
35000.0,0.7,20000.0,6.25,20000.0,0.0475,0.8,2000,352250459.98
35000.0,0.7,20000.0,6.25,30000.0,0.0187,0.8,2000,374336896.87
35000.0,0.7,20000.0,6.25,30000.0,0.0259,0.8,2000,374336896.87
35000.0,0.7,20000.0,6.25,30000.0,0.0331,0.8,2000,374336896.87
